Line	File Name	Source Function Name	Binary Address	Binary Function Name	Matching Rule \ Information
0208	lmathlib	math_sqrt	0x1404DA770	sub_1404DA770	Neighbour matching
0209	lmathlib	math_pow	0x1404DA7A0	sub_1404DA7A0	Neighbour matching
0210	lmathlib	math_log	0x1404DA800	sub_1404DA800	Neighbour matching
0211	lmathlib	math_log10	0x1404DA830	sub_1404DA830	Neighbour matching
0212	lmathlib	math_exp	0x1404DA860	sub_1404DA860	Neighbour matching
0213	lmathlib	math_deg	0x1404DA890	sub_1404DA890	Neighbour matching
0214	lmathlib	math_rad	0x1404DA8D0	sub_1404DA8D0	Neighbour matching
0215	lmathlib	math_frexp	0x1404DA910	sub_1404DA910	Score-based Matching
0216	lmathlib	math_ldexp	0x1404DA960	sub_1404DA960	Score-based Matching
0217	lmathlib	math_min	0x1404DA9B0	sub_1404DA9B0	Neighbour matching
0218	lmathlib	math_max	0x1404DAA30	sub_1404DAA30	Neighbour matching
0219	lmathlib	math_random	0x1404DAAB0	sub_1404DAAB0	Agent - File-unique string / const
0220	lmathlib	math_randomseed	0x1404DAC00	sub_1404DAC00	Neighbour matching
0221	lmathlib	luaopen_math	0x1404DAC20	sub_1404DAC20	Neighbour matching
0222	lmem	luaM_toobig	0x1404D8C20	sub_1404D8C20	Score-based Matching
0223	lmem	luaM_realloc_	0x1404D8C40	sub_1404D8C40	Single called (xref) option
0224	lmem	luaM_growaux_	0x1404D8CB0	sub_1404D8CB0	Single called (xref) option
0225	loadlib	setprogdir	0x1404DDAE0	sub_1404DDAE0	Agent - File-unique string / const
0226	loadlib	pusherror	0x1404DDB90	sub_1404DDB90	Anchor - Complex unique string / const
0227	loadlib	ll_unloadlib	N/A	N/A	ifdeffed out / inlined
0228	loadlib	ll_load	N/A	N/A	ifdeffed out / inlined
0229	loadlib	ll_sym	N/A	N/A	ifdeffed out / inlined
0230	loadlib	ll_register	0x1404DDC30	sub_1404DDC30	Score-based Matching
0231	loadlib	gctm	0x1404DDD20	sub_1404DDD20	Single called (xref) option
0232	loadlib	ll_loadfunc	0x1404DDD70	sub_1404DDD70	Single called (xref) option
0233	loadlib	ll_loadlib	0x1404DDE00	sub_1404DDE00	Neighbour matching
0234	loadlib	readable	N/A	N/A	ifdeffed out / inlined
0235	loadlib	pushnexttemplate	N/A	N/A	ifdeffed out / inlined
0236	loadlib	findfile	0x1404DDE90	sub_1404DDE90	Agent - File-unique string / const
0237	loadlib	loaderror	0x1404DE010	sub_1404DE010	Anchor - Complex unique string / const
0238	loadlib	loader_Lua	0x1404DE070	sub_1404DE070	Neighbour matching
0239	loadlib	mkfuncname	0x1404DE0D0	sub_1404DE0D0	Single caller (xref) option
0240	loadlib	loader_C	0x1404DE140	sub_1404DE140	Neighbour matching
0241	loadlib	loader_Croot	0x1404DE1C0	sub_1404DE1C0	Agent - File-unique string / const
0242	loadlib	loader_preload	0x1404DE290	sub_1404DE290	Anchor - Complex unique string / const
0243	loadlib	ll_require	0x1404DE320	sub_1404DE320	Anchor - Complex unique string / const
0244	loadlib	setfenv	0x1404DE560	sub_1404DE560	Agent - File-unique string / const
0245	loadlib	dooptions	N/A	N/A	ifdeffed out / inlined
0246	loadlib	modinit	0x1404DE610	sub_1404DE610	Neighbour matching
0247	loadlib	ll_module	0x1404DE6B0	sub_1404DE6B0	Agent - File-unique string / const
0248	loadlib	ll_seeall	0x1404DE810	sub_1404DE810	Neighbour matching
0249	loadlib	setpath	N/A	N/A	ifdeffed out / inlined
0250	loadlib	luaopen_package	0x1404DE890	sub_1404DE890	Agent - File-unique string / const
0251	lobject	luaO_int2fb	0x1404D3C90	sub_1404D3C90	Neighbour matching
0252	lobject	luaO_fb2int	0x1404D3CC0	sub_1404D3CC0	Score-based Matching
0253	lobject	luaO_log2	0x1404D3CE0	sub_1404D3CE0	Single called (xref) option
0254	lobject	luaO_rawequalObj	0x1404D3D10	sub_1404D3D10	Single called (xref) option
0255	lobject	luaO_str2d	0x1404D3D80	sub_1404D3D80	Single called (xref) option
0256	lobject	pushstr	0x1404D3E50	sub_1404D3E50	Neighbour matching
0257	lobject	luaO_pushvfstring	0x1404D3EC0	sub_1404D3EC0	Score-based Matching
0258	lobject	luaO_pushfstring	0x1404D4330	sub_1404D4330	Single called (xref) option
0259	lobject	luaO_chunkid	0x1404D4360	sub_1404D4360	Single called (xref) option
0260	loslib	difftime	N/A	N/A	ifdeffed out / inlined
0261	loslib	gmtime	N/A	N/A	ifdeffed out / inlined
0262	loslib	localtime	N/A	N/A	ifdeffed out / inlined
0263	loslib	mktime	N/A	N/A	ifdeffed out / inlined
0264	loslib	time	N/A	N/A	ifdeffed out / inlined
0265	loslib	os_pushresult	N/A	N/A	ifdeffed out / inlined
0266	loslib	os_execute	N/A	N/A	ifdeffed out / inlined
0267	loslib	os_remove	N/A	N/A	ifdeffed out / inlined
0268	loslib	os_rename	N/A	N/A	ifdeffed out / inlined
0269	loslib	os_tmpname	N/A	N/A	ifdeffed out / inlined
0270	loslib	os_getenv	N/A	N/A	ifdeffed out / inlined
0271	loslib	os_clock	0x1404D8DA0	sub_1404D8DA0	Single caller (xref) option
0272	loslib	setfield	N/A	N/A	ifdeffed out / inlined
0273	loslib	setboolfield	N/A	N/A	ifdeffed out / inlined
0274	loslib	getboolfield	N/A	N/A	ifdeffed out / inlined
0275	loslib	getfield	N/A	N/A	ifdeffed out / inlined
0276	loslib	os_date	0x1404D8DE0	sub_1404D8DE0	Last (referenced) function in file
0277	loslib	os_time	0x1404D9080	sub_1404D9080	Score-based Matching
0278	loslib	os_difftime	0x1404D9330	sub_1404D9330	Score-based Matching
0279	loslib	os_setlocale	N/A	N/A	ifdeffed out / inlined
0280	loslib	os_exit	N/A	N/A	ifdeffed out / inlined
0281	loslib	luaopen_os	0x1404D9390	sub_1404D9390	Single caller (xref) option
0282	lparser	anchor_token	N/A	N/A	ifdeffed out / inlined
0283	lparser	error_expected	N/A	N/A	ifdeffed out / inlined
0284	lparser	errorlimit	N/A	N/A	ifdeffed out / inlined
0285	lparser	testnext	N/A	N/A	ifdeffed out / inlined
0286	lparser	check	N/A	N/A	ifdeffed out / inlined
0287	lparser	checknext	N/A	N/A	ifdeffed out / inlined
0288	lparser	check_match	0x1404E3150	sub_1404E3150	Agent - File-unique string / const
0289	lparser	str_checkname	N/A	N/A	ifdeffed out / inlined
0290	lparser	init_exp	N/A	N/A	ifdeffed out / inlined
0291	lparser	codestring	N/A	N/A	ifdeffed out / inlined
0292	lparser	checkname	N/A	N/A	ifdeffed out / inlined
0293	lparser	registerlocalvar	0x1404E3210	sub_1404E3210	Agent - File-unique string / const
0294	lparser	new_localvar	0x1404E32F0	sub_1404E32F0	Neighbour matching
0295	lparser	adjustlocalvars	N/A	N/A	ifdeffed out / inlined
0296	lparser	removevars	N/A	N/A	ifdeffed out / inlined
0297	lparser	indexupvalue	0x1404E33B0	sub_1404E33B0	Score-based Matching
0298	lparser	searchvar	N/A	N/A	ifdeffed out / inlined
0299	lparser	markupval	N/A	N/A	ifdeffed out / inlined
0300	lparser	singlevaraux	0x1404E3550	sub_1404E3550	Last (referenced) function in file
0301	lparser	singlevar	0x1404E3690	sub_1404E3690	Single called (xref) option
0302	lparser	adjust_assign	N/A	N/A	ifdeffed out / inlined
0303	lparser	enterlevel	N/A	N/A	ifdeffed out / inlined
0304	lparser	enterblock	N/A	N/A	ifdeffed out / inlined
0305	lparser	leaveblock	0x1404E3720	sub_1404E3720	Single called (xref) option
0306	lparser	pushclosure	0x1404E37C0	sub_1404E37C0	Neighbour matching
0307	lparser	open_func	0x1404E3920	sub_1404E3920	Single caller (xref) option
0308	lparser	close_func	0x1404E3A20	sub_1404E3A20	Single called (xref) option
0309	lparser	field	0x1404E3C50	sub_1404E3C50	Single called (xref) option
0310	lparser	yindex	N/A	N/A	ifdeffed out / inlined
0311	lparser	recfield	N/A	N/A	ifdeffed out / inlined
0312	lparser	closelistfield	N/A	N/A	ifdeffed out / inlined
0313	lparser	lastlistfield	N/A	N/A	ifdeffed out / inlined
0314	lparser	listfield	0x1404E3D10	sub_1404E3D10	Neighbour matching
0315	lparser	constructor	0x1404E3F10	sub_1404E3F10	Neighbour matching
0316	lparser	parlist	0x1404E4210	sub_1404E4210	Agent - File-unique string / const
0317	lparser	body	0x1404E4340	sub_1404E4340	Neighbour matching
0318	lparser	explist1	N/A	N/A	ifdeffed out / inlined
0319	lparser	funcargs	0x1404E44B0	sub_1404E44B0	Anchor - Complex unique string / const
0320	lparser	prefixexp	0x1404E4640	sub_1404E4640	Neighbour matching
0321	lparser	primaryexp	0x1404E46D0	sub_1404E46D0	Neighbour matching
0322	lparser	simpleexp	0x1404E49A0	sub_1404E49A0	Agent - File-unique string / const
0323	lparser	getunopr	N/A	N/A	ifdeffed out / inlined
0324	lparser	getbinopr	0x1404E4C60	sub_1404E4C60	Neighbour matching
0325	lparser	subexpr	0x1404E4E20	sub_1404E4E20	Single called (xref) option
0326	lparser	expr	N/A	N/A	ifdeffed out / inlined
0327	lparser	block_follow	N/A	N/A	ifdeffed out / inlined
0328	lparser	block	0x1404E4F70	sub_1404E4F70	Single caller (xref) option
0329	lparser	check_conflict	N/A	N/A	ifdeffed out / inlined
0330	lparser	assignment	0x1404E4FC0	sub_1404E4FC0	Anchor - Complex unique string / const
0331	lparser	cond	N/A	N/A	ifdeffed out / inlined
0332	lparser	breakstat	0x1404E52A0	sub_1404E52A0	Neighbour matching
0333	lparser	whilestat	0x1404E5330	sub_1404E5330	Score-based Matching
0334	lparser	repeatstat	0x1404E54A0	sub_1404E54A0	Score-based Matching
0335	lparser	exp1	N/A	N/A	ifdeffed out / inlined
0336	lparser	forbody	0x1404E55F0	sub_1404E55F0	Neighbour matching
0337	lparser	fornum	0x1404E5810	sub_1404E5810	Agent - File-unique string / const
0338	lparser	forlist	0x1404E5A00	sub_1404E5A00	Agent - File-unique string / const
0339	lparser	forstat	0x1404E5C50	sub_1404E5C50	Agent - File-unique string / const
0340	lparser	test_then_block	0x1404E5D60	sub_1404E5D60	Neighbour matching
0341	lparser	ifstat	0x1404E5E40	sub_1404E5E40	Score-based Matching
0342	lparser	localfunc	0x1404E5F70	sub_1404E5F70	Neighbour matching
0343	lparser	localstat	0x1404E6080	sub_1404E6080	Score-based Matching
0344	lparser	funcname	N/A	N/A	ifdeffed out / inlined
0345	lparser	funcstat	0x1404E6230	sub_1404E6230	Single called (xref) option
0346	lparser	exprstat	N/A	N/A	ifdeffed out / inlined
0347	lparser	retstat	0x1404E63E0	sub_1404E63E0	Neighbour matching
0348	lparser	statement	0x1404E6500	sub_1404E6500	Score-based Matching
0349	lparser	chunk	0x1404E6710	sub_1404E6710	Neighbour matching
0350	lparser	luaY_parser	0x1404E67B0	sub_1404E67B0	Single called (xref) option
0351	lstate	stack_init	0x1404D24F0	sub_1404D24F0	Single called (xref) option
0352	lstate	freestack	N/A	N/A	ifdeffed out / inlined
0353	lstate	f_luaopen	0x1404D25A0	sub_1404D25A0	Single caller (xref) option
0354	lstate	preinit_state	N/A	N/A	ifdeffed out / inlined
0355	lstate	close_state	0x1404D2650	sub_1404D2650	Single called (xref) option
0356	lstate	luaE_newthread	0x1404D2700	sub_1404D2700	Single called (xref) option
0357	lstate	luaE_freethread	0x1404D27E0	sub_1404D27E0	Score-based Matching
0358	lstate	lua_newstate	0x1404D2850	sub_1404D2850	Single caller (xref) option
0359	lstate	callallgcTM	0x1404D2A20	sub_1404D2A20	Last (referenced) function in file
0360	lstate	lua_close	0x1404D2A30	sub_1404D2A30	Score-based Matching
0361	lstring	luaS_resize	0x1404D7B10	sub_1404D7B10	Single called (xref) option
0362	lstring	newlstr	0x1404D7C00	sub_1404D7C00	Neighbour matching
0363	lstring	luaS_newlstr	0x1404D7CE0	sub_1404D7CE0	Single called (xref) option
0364	lstring	luaS_newudata	0x1404D7DD0	sub_1404D7DD0	Neighbour matching
0365	lstrlib	str_len	0x1404DACC0	sub_1404DACC0	Score-based Matching
0366	lstrlib	posrelat	N/A	N/A	ifdeffed out / inlined
0367	lstrlib	str_sub	0x1404DACF0	sub_1404DACF0	Score-based Matching
0368	lstrlib	str_reverse	0x1404DADD0	sub_1404DADD0	Neighbour matching
0369	lstrlib	str_lower	0x1404DAEA0	sub_1404DAEA0	Last (referenced) function in file
0370	lstrlib	str_upper	0x1404DAF60	sub_1404DAF60	Neighbour matching
0371	lstrlib	str_rep	0x1404DB020	sub_1404DB020	Neighbour matching
0372	lstrlib	str_byte	0x1404DB0D0	sub_1404DB0D0	Agent - File-unique string / const
0373	lstrlib	str_char	0x1404DB1E0	sub_1404DB1E0	Neighbour matching
0374	lstrlib	writer	0x1404DB2C0	sub_1404DB2C0	Neighbour matching
0375	lstrlib	str_dump	0x1404DB2E0	sub_1404DB2E0	Agent - File-unique string / const
0376	lstrlib	check_capture	N/A	N/A	ifdeffed out / inlined
0377	lstrlib	capture_to_close	N/A	N/A	ifdeffed out / inlined
0378	lstrlib	classend	0x1404DB380	sub_1404DB380	Anchor - Complex unique string / const
0379	lstrlib	match_class	0x1404DB420	sub_1404DB420	Neighbour matching
0380	lstrlib	matchbracketclass	0x1404DB580	sub_1404DB580	Single called (xref) option
0381	lstrlib	singlematch	N/A	N/A	ifdeffed out / inlined
0382	lstrlib	matchbalance	0x1404DB640	sub_1404DB640	Score-based Matching
0383	lstrlib	max_expand	0x1404DB6E0	sub_1404DB6E0	Single called (xref) option
0384	lstrlib	min_expand	0x1404DB7B0	sub_1404DB7B0	Score-based Matching
0385	lstrlib	start_capture	0x1404DB870	sub_1404DB870	Score-based Matching
0386	lstrlib	end_capture	0x1404DB900	sub_1404DB900	Score-based Matching
0387	lstrlib	match_capture	0x1404DB9B0	sub_1404DB9B0	Neighbour matching
0388	lstrlib	match	0x1404DBA50	sub_1404DBA50	Agent - File-unique string / const
0389	lstrlib	lmemfind	0x1404DBD10	sub_1404DBD10	Neighbour matching
0390	lstrlib	push_onecapture	0x1404DBDB0	sub_1404DBDB0	Single called (xref) option
0391	lstrlib	push_captures	0x1404DBE80	sub_1404DBE80	Single called (xref) option
0392	lstrlib	str_find_aux	0x1404DBF10	sub_1404DBF10	Single called (xref) option
0393	lstrlib	str_find	0x1404DC1B0	sub_1404DC1B0	Neighbour matching
0394	lstrlib	str_match	0x1404DC1C0	sub_1404DC1C0	Neighbour matching
0395	lstrlib	gmatch_aux	0x1404DC1D0	sub_1404DC1D0	Agent - File-unique string / const
0396	lstrlib	gmatch	0x1404DC3A0	sub_1404DC3A0	Neighbour matching
0397	lstrlib	gfind_nodef	0x1404DC400	sub_1404DC400	Anchor - Complex unique string / const
0398	lstrlib	add_s	0x1404DC410	sub_1404DC410	Neighbour matching
0399	lstrlib	add_value	0x1404DC520	sub_1404DC520	Agent - File-unique string / const
0400	lstrlib	str_gsub	0x1404DC650	sub_1404DC650	Agent - File-unique string / const
0401	lstrlib	addquoted	0x1404DC840	sub_1404DC840	Neighbour matching
0402	lstrlib	scanformat	0x1404DC960	sub_1404DC960	Anchor - Complex unique string / const
0403	lstrlib	addintlen	N/A	N/A	ifdeffed out / inlined
0404	lstrlib	str_format	0x1404DCA70	sub_1404DCA70	Agent - File-unique string / const
0405	lstrlib	createmetatable	0x1404DCDC0	sub_1404DCDC0	Neighbour matching
0406	lstrlib	luaopen_string	0x1404DCE40	sub_1404DCE40	Anchor - Complex unique string / const
0407	ltable	hashnum	N/A	N/A	ifdeffed out / inlined
0408	ltable	mainposition	0x1404D6A90	sub_1404D6A90	Single called (xref) option
0409	ltable	arrayindex	N/A	N/A	ifdeffed out / inlined
0410	ltable	findindex	0x1404D6B80	sub_1404D6B80	Agent - File-unique string / const
0411	ltable	luaH_next	0x1404D6C90	sub_1404D6C90	Neighbour matching
0412	ltable	computesizes	N/A	N/A	ifdeffed out / inlined
0413	ltable	countint	N/A	N/A	ifdeffed out / inlined
0414	ltable	numusearray	N/A	N/A	ifdeffed out / inlined
0415	ltable	numusehash	N/A	N/A	ifdeffed out / inlined
0416	ltable	setarrayvector	0x1404D6D90	sub_1404D6D90	Neighbour matching
0417	ltable	setnodevector	0x1404D6E20	sub_1404D6E20	Agent - File-unique string / const
0418	ltable	luaH_new	0x1404D6F20	sub_1404D6F20	Neighbour matching
0419	ltable	luaH_free	0x1404D6FC0	sub_1404D6FC0	Neighbour matching
0420	ltable	getfreepos	N/A	N/A	ifdeffed out / inlined
0421	ltable	luaH_getnum	0x1404D7040	sub_1404D7040	Single called (xref) option
0422	ltable	luaH_getstr	0x1404D70E0	sub_1404D70E0	Last (referenced) function in file
0423	ltable	luaH_get	0x1404D7130	sub_1404D7130	Neighbour matching
0424	ltable	luaH_set	0x1404D7200	sub_1404D7200	Single called (xref) option
0425	ltable	luaH_setnum	0x1404D7290	sub_1404D7290	Single called (xref) option
0426	ltable	unbound_search	0x1404D72F0	sub_1404D72F0	Neighbour matching
0427	ltable	luaH_getn	0x1404D7440	sub_1404D7440	Single called (xref) option
0428	ltable	resize	0x1404D74C0	sub_1404D74C0	Single called (xref) option
0429	ltable	luaH_resizearray	0x1404D7710	sub_1404D7710	Single called (xref) option
0430	ltable	rehash	0x1404D7740	sub_1404D7740	Neighbour matching
0431	ltable	newkey	0x1404D7940	sub_1404D7940	Neighbour matching
0432	ltable	luaH_setstr	0x1404D7A90	sub_1404D7A90	Single called (xref) option
0433	ltablib	foreachi	0x1404DCEA0	sub_1404DCEA0	Score-based Matching
0434	ltablib	foreach	0x1404DCF70	sub_1404DCF70	Score-based Matching
0435	ltablib	maxn	0x1404DD030	sub_1404DD030	Neighbour matching
0436	ltablib	getn	0x1404DD0D0	sub_1404DD0D0	Neighbour matching
0437	ltablib	setn	0x1404DD110	sub_1404DD110	Anchor - Complex unique string / const
0438	ltablib	tinsert	0x1404DD150	sub_1404DD150	Agent - File-unique string / const
0439	ltablib	tremove	0x1404DD230	sub_1404DD230	Neighbour matching
0440	ltablib	addfield	0x1404DD310	sub_1404DD310	Neighbour matching
0441	ltablib	tconcat	N/A	N/A	ifdeffed out / inlined
0442	ltablib	set2	N/A	N/A	ifdeffed out / inlined
0443	ltablib	sort_comp	N/A	N/A	ifdeffed out / inlined
0444	ltablib	auxsort	0x1404DD4C0	sub_1404DD4C0	Anchor - Complex unique string / const
0445	ltablib	sort	0x1404DDA20	sub_1404DDA20	Neighbour matching
0446	ltablib	luaopen_table	0x1404DDAB0	sub_1404DDAB0	Neighbour matching
0447	lundump	error	N/A	N/A	ifdeffed out / inlined
0448	lundump	LoadBlock	N/A	N/A	ifdeffed out / inlined
0449	lundump	LoadChar	N/A	N/A	ifdeffed out / inlined
0450	lundump	LoadInt	0x1404E6930	sub_1404E6930	Score-based Matching
0451	lundump	LoadNumber	N/A	N/A	ifdeffed out / inlined
0452	lundump	LoadString	0x1404E69C0	sub_1404E69C0	Single called (xref) option
0453	lundump	LoadCode	0x1404E6A90	sub_1404E6A90	Single called (xref) option
0454	lundump	LoadConstants	0x1404E6B40	sub_1404E6B40	Score-based Matching
0455	lundump	LoadDebug	0x1404E6E50	sub_1404E6E50	Neighbour matching
0456	lundump	LoadFunction	0x1404E7180	sub_1404E7180	Agent - File-unique string / const
0457	lundump	luaU_header	0x1404E73E0	sub_1404E73E0	Neighbour matching
0458	lundump	LoadHeader	0x1404E7410	sub_1404E7410	Neighbour matching
0459	lundump	luaU_undump	0x1404E7520	sub_1404E7520	Score-based Matching
0460	lvm	luaV_tonumber	0x1404D45E0	sub_1404D45E0	Single called (xref) option
0461	lvm	luaV_tostring	0x1404D4640	sub_1404D4640	Single called (xref) option
0462	lvm	traceexec	0x1404D46E0	sub_1404D46E0	Score-based Matching
0463	lvm	callTMres	0x1404D47B0	sub_1404D47B0	Single called (xref) option
0464	lvm	callTM	0x1404D4860	sub_1404D4860	Neighbour matching
0465	lvm	luaV_gettable	0x1404D48F0	sub_1404D48F0	Single called (xref) option
0466	lvm	luaV_settable	0x1404D4A00	sub_1404D4A00	Single called (xref) option
0467	lvm	call_binTM	0x1404D4B40	sub_1404D4B40	Single called (xref) option
0468	lvm	get_compTM	0x1404D4BC0	sub_1404D4BC0	Neighbour matching
0469	lvm	call_orderTM	0x1404D4C90	sub_1404D4C90	Single called (xref) option
0470	lvm	l_strcmp	0x1404D4D40	sub_1404D4D40	Neighbour matching
0471	lvm	luaV_lessthan	0x1404D4DF0	sub_1404D4DF0	Single called (xref) option
0472	lvm	lessequal	0x1404D4EB0	sub_1404D4EB0	Single called (xref) option
0473	lvm	luaV_equalval	0x1404D4FA0	sub_1404D4FA0	Neighbour matching
0474	lvm	luaV_concat	0x1404D50F0	sub_1404D50F0	Agent - File-unique string / const
0475	lvm	Arith	0x1404D5340	sub_1404D5340	Neighbour matching
0476	lvm	luaV_execute	0x1404D5540	sub_1404D5540	Anchor - Complex unique string / const
0477	lzio	luaZ_fill	0x1404D8370	sub_1404D8370	Single called (xref) option
0478	lzio	luaZ_lookahead	0x1404D83C0	sub_1404D83C0	Neighbour matching
0479	lzio	luaZ_init	0x1404D8430	sub_1404D8430	Neighbour matching
0480	lzio	luaZ_read	0x1404D8450	sub_1404D8450	Single called (xref) option
0481	lzio	luaZ_openspace	0x1404D8510	sub_1404D8510	Single called (xref) option
0482	ltm	luaT_init	N/A	N/A	N/A
0483	ltm	luaT_gettm	0x1404EA202	malloc_0	Locked and ordered neighbouring functions
0484	ltm	luaT_gettmbyobj	0x1404EA208	memcpy	Single called (xref) option
0485	ldebug	currentpc	N/A	N/A	Unused - Static function without internal xrefs
0486	ldebug	currentline	0x1404CF5C0	sub_1404CF5C0	Single called (xref) option
0487	ldebug	lua_sethook	0x1404CF610	sub_1404CF610	Single called (xref) option
0488	ldebug	lua_gethook	N/A	N/A	N/A
0489	ldebug	lua_gethookmask	N/A	N/A	N/A
0490	ldebug	lua_gethookcount	0x1404CF640	sub_1404CF640	Neighbour matching
0491	ldebug	lua_getstack	0x1404CF650	sub_1404CF650	Agent - File-unique string / const
0492	ldebug	getluaproto	N/A	N/A	Unused - Static function without internal xrefs
0493	ldebug	findlocal	0x1404CF6D0	sub_1404CF6D0	Single called (xref) option
0494	ldebug	lua_getlocal	0x1404CF780	sub_1404CF780	Single called (xref) option
0495	ldebug	lua_setlocal	0x1404CF7F0	sub_1404CF7F0	Single called (xref) option
0496	ldebug	funcinfo	0x1404CF860	sub_1404CF860	Score-based Matching
0497	ldebug	info_tailcall	N/A	N/A	N/A
0498	ldebug	collectvalidlines	0x1404CF8F0	sub_1404CF8F0	Single called (xref) option
0499	ldebug	precheck	N/A	N/A	Unused - Static function without internal xrefs
0500	ldebug	luaG_checkopenop	0x1404CF9C0	sub_1404CF9C0	Single called (xref) option
0501	ldebug	checkArgMode	0x1404CF9F0	sub_1404CF9F0	Neighbour matching
0502	ldebug	symbexec	0x1404CFA40	sub_1404CFA40	Single called (xref) option
0503	ldebug	luaG_checkcode	0x1404D0030	sub_1404D0030	Single called (xref) option
0504	ldebug	kname	N/A	N/A	Unused - Static function without internal xrefs
0505	ldebug	getobjname	0x1404D0050	sub_1404D0050	Anchor - Complex unique string / const
0506	ldebug	getfuncname	0x1404D0260	sub_1404D0260	Neighbour matching
0507	ldebug	isinstack	N/A	N/A	Unused - Static function without internal xrefs
0508	ldebug	addinfo	0x1404D0320	sub_1404D0320	Single called (xref) option
0509	ldebug	luaG_errormsg	0x1404D0420	sub_1404D0420	Neighbour matching
0510	ldebug	luaG_runerror	0x1404D04D0	sub_1404D04D0	Single called (xref) option
0511	ldebug	auxgetinfo	0x1404D0510	sub_1404D0510	Neighbour matching
0512	ldebug	lua_getinfo	0x1404D06B0	sub_1404D06B0	Neighbour matching
0513	ldebug	luaG_typeerror	0x1404D07A0	sub_1404D07A0	Agent - File-unique string / const
0514	ldebug	luaG_concaterror	0x1404D0870	sub_1404D0870	Neighbour matching
0515	ldebug	luaG_aritherror	0x1404D0890	sub_1404D0890	Agent - File-unique string / const
0516	ldebug	luaG_ordererror	0x1404D08E0	sub_1404D08E0	Agent - File-unique string / const
0517	ldo	luaD_seterrorobj	0x1404D2AC0	sub_1404D2AC0	Anchor - Complex unique string / const
0518	ldo	luaD_rawrunprotected	0x1404D2B70	sub_1404D2B70	Neighbour matching
0519	ldo	correctstack	0x1404D2C20	sub_1404D2C20	Neighbour matching
0520	ldo	luaD_reallocstack	0x1404D2CD0	sub_1404D2CD0	Neighbour matching
0521	ldo	luaD_reallocCI	0x1404D2D60	sub_1404D2D60	Agent - File-unique string / const
0522	ldo	luaD_growstack	0x1404D2E10	sub_1404D2E10	Neighbour matching
0523	ldo	luaD_callhook	0x1404D2E30	sub_1404D2E30	Neighbour matching
0524	ldo	adjust_varargs	0x1404D2F60	sub_1404D2F60	Neighbour matching
0525	ldo	tryfuncTM	0x1404D3120	sub_1404D3120	Score-based Matching
0526	ldo	callrethooks	0x1404D31E0	sub_1404D31E0	Neighbour matching
0527	ldo	luaD_poscall	0x1404D3260	sub_1404D3260	Single called (xref) option
0528	ldo	resume_error	0x1404D3300	sub_1404D3300	Neighbour matching
0529	ldo	lua_yield	0x1404D3380	sub_1404D3380	Anchor - Complex unique string / const
0530	ldo	f_parser	0x1404D3430	sub_1404D3430	Single caller (xref) option
0531	ldo	restore_stack_limit	N/A	N/A	N/A
0532	ldo	resetstack	0x1404D3540	sub_1404D3540	Score-based Matching
0533	ldo	luaD_throw	0x1404D35E0	sub_1404D35E0	Single called (xref) option
0534	ldo	growCI	N/A	N/A	N/A
0535	ldo	luaD_precall	0x1404D3650	sub_1404D3650	Score-based Matching
0536	ldo	luaD_call	0x1404D3910	sub_1404D3910	Single called (xref) option
0537	ldo	resume	0x1404D39C0	sub_1404D39C0	Neighbour matching
0538	ldo	lua_resume	0x1404D3A50	sub_1404D3A50	Anchor - Complex unique string / const
0539	ldo	luaD_pcall	0x1404D3B10	sub_1404D3B10	Neighbour matching
0540	ldo	luaD_protectedparser	N/A	N/A	N/A
0541	lapi	index2adr	0x1404CC510	sub_1404CC510	Agent - File-unique string / const
0542	lapi	getcurrenv	N/A	N/A	Unused - Static function without internal xrefs
0543	lapi	luaA_pushobject	0x1404CC5C0	sub_1404CC5C0	Neighbour matching
0544	lapi	lua_checkstack	0x1404CC5E0	sub_1404CC5E0	Single called (xref) option
0545	lapi	lua_xmove	0x1404CC680	sub_1404CC680	Single called (xref) option
0546	lapi	lua_setlevel	0x1404CC6E0	sub_1404CC6E0	Single called (xref) option
0547	lapi	lua_atpanic	0x1404CC6F0	sub_1404CC6F0	Neighbour matching
0548	lapi	lua_newthread	0x1404CC710	sub_1404CC710	Single called (xref) option
0549	lapi	lua_gettop	0x1404CC760	sub_1404CC760	Single called (xref) option
0550	lapi	lua_settop	0x1404CC770	sub_1404CC770	Single called (xref) option
0551	lapi	lua_remove	0x1404CC7D0	sub_1404CC7D0	Single called (xref) option
0552	lapi	lua_insert	0x1404CC820	sub_1404CC820	Neighbour matching
0553	lapi	lua_replace	0x1404CC880	sub_1404CC880	Agent - File-unique string / const
0554	lapi	lua_pushvalue	0x1404CC950	sub_1404CC950	Neighbour matching
0555	lapi	lua_type	0x1404CC980	sub_1404CC980	Single called (xref) option
0556	lapi	lua_typename	0x1404CC9B0	sub_1404CC9B0	Single called (xref) option
0557	lapi	lua_iscfunction	0x1404CC9D0	sub_1404CC9D0	Single called (xref) option
0558	lapi	lua_isnumber	0x1404CCA00	sub_1404CCA00	Single called (xref) option
0559	lapi	lua_isstring	0x1404CCA30	sub_1404CCA30	Single called (xref) option
0560	lapi	lua_isuserdata	N/A	N/A	N/A
0561	lapi	lua_rawequal	0x1404CCA70	sub_1404CCA70	Single called (xref) option
0562	lapi	lua_equal	0x1404CCAC0	sub_1404CCAC0	Score-based Matching
